Revenue_INR,Cost_INR,Quantity,Business_Model
28728,21546.0,8,Retail
1381,1035.75,1,Retail
4948,3711.0,4,Retail
30480,22860.0,10,Retail
9920,7440.0,2,Retail
16208,12156.0,4,Retail
12172,9129.0,4,Retail
26316,19737.0,6,Retail
1752,1314.0,8,Retail
7083,5312.25,9,Retail
11250,8437.5,10,Retail
16814,12610.5,7,Retail
29700,22275.0,10,Retail
12396,9297.0,3,Retail
50000,37500.0,10,Retail
2900,2175.0,4,Retail
811,608.25,1,Retail
33089,24816.75,7,Retail
6830,5122.5,2,Retail
23058,17293.5,9,Retail
1113,834.75,3,Retail
19856,14892.0,4,Retail
15850,11887.5,5,Retail
15124,11343.0,4,Retail
21528,16146.0,9,Retail
8826,6619.5,3,Retail
3335,2501.25,5,Retail
4884,3663.0,2,Retail
8820,6615.0,3,Retail
4450,3337.5,5,Retail
17340,13005.0,10,Retail
4624,3468.0,2,Retail
4023,3017.25,1,Retail
22840,17130.0,8,Retail
1431,1073.25,9,Retail
20545,15408.75,7,Retail
3746,2809.5,2,Retail
14144,10608.0,4,Retail
1440,1080.0,3,Retail
1516,1137.0,4,Retail
28602,21451.5,6,Retail
5720,4290.0,8,Retail
19676,14757.0,4,Retail
12600,9450.0,8,Retail
11284,8463.0,7,Retail
29484,22113.0,7,Retail
12695,9521.25,5,Retail
2958,2218.5,2,Retail
21300,15975.0,5,Retail
27181,20385.75,7,Retail
2172,1629.0,6,Retail
13224,9918.0,4,Retail
4134,3100.5,1,Retail
4160,3120.0,5,Retail
8721,6540.75,3,Retail
15066,11299.5,9,Retail
22464,16848.0,8,Retail
1212,909.0,2,Retail
20400,15300.0,5,Retail
2594,1945.5,1,Retail
8199,6149.25,3,Retail
10788,8091.0,6,Retail
5481,4110.75,9,Retail
2721,2040.75,1,Retail
14595,10946.25,7,Retail
14749,11061.75,7,Retail
9477,7107.75,9,Retail
10610,7957.5,10,Retail
14155,10616.25,5,Retail
21924,16443.0,9,Retail
3672,2754.0,9,Retail
37136,27852.0,8,Retail
3368,2526.0,2,Retail
29574,22180.5,6,Retail
17088,12816.0,6,Retail
4334,3250.5,2,Retail
9228,6921.0,2,Retail
18738,14053.5,9,Retail
9468,7101.0,3,Retail
5272,3954.0,4,Retail
11568,8676.0,3,Retail
42084,31563.0,9,Retail
24766,18574.5,7,Retail
8424,6318.0,8,Retail
5859,4394.25,9,Retail
11910,8932.5,5,Retail
13200,9900.0,3,Retail
1334,1000.5,2,Retail
44892,33669.0,9,Retail
30128,22596.0,7,Retail
13536,10152.0,4,Retail
3588,2691.0,6,Retail
13905,10428.75,5,Retail
16984,12738.0,4,Retail
14660,10995.0,10,Retail
38176,28632.0,8,Retail
328,246.0,2,Retail
3280,2460.0,2,Retail
21910,16432.5,7,Retail
26784,20088.0,9,Retail
2809,2106.75,1,Retail
9153,6864.75,3,Retail
4370,3277.5,1,Retail
12695,9521.25,5,Retail
3352,2514.0,8,Retail
1854,1390.5,9,Retail
2673,2004.75,3,Retail
20550,15412.5,5,Retail
8044,6033.0,2,Retail
29496,22122.0,6,Retail
22792,17094.0,8,Retail
1728,1296.0,8,Retail
20045,15033.75,5,Retail
21216,15912.0,8,Retail
10410,7807.5,5,Retail
4710,3532.5,6,Retail
10852,8139.0,4,Retail
11053,8289.75,7,Retail
6475,4856.25,7,Retail
3936,2952.0,2,Retail
19320,14490.0,5,Retail
17360,13020.0,4,Retail
9357,7017.75,3,Retail
357,267.75,1,Retail
22340,16755.0,10,Retail
20094,15070.5,6,Retail
6333,4749.75,3,Retail
5095,3821.25,5,Retail
12468,9351.0,4,Retail
3402,2551.5,3,Retail
4525,3393.75,5,Retail
2208,1656.0,8,Retail
11850,8887.5,5,Retail
12069,9051.75,3,Retail
4740,3555.0,3,Retail
6598,4948.5,2,Retail
20874,15655.5,7,Retail
3650,2737.5,10,Retail
34281,25710.75,9,Retail
2319,1739.25,1,Retail
28560,21420.0,10,Retail
5250,3937.5,2,Retail
31871,23903.25,7,Retail
11880,8910.0,8,Retail
4881,3660.75,3,Retail
5670,4252.5,9,Retail
7686,5764.5,6,Retail
9696,7272.0,6,Retail
392,294.0,2,Retail
25488,19116.0,8,Retail
3914,2935.5,2,Retail
2144,1608.0,8,Retail
37305,27978.75,9,Retail
13602,10201.5,3,Retail
458,343.5,1,Retail
3768,2826.0,8,Retail
11048,8286.0,4,Retail
3393,2544.75,1,Retail
5670,4252.5,6,Retail
6708,5031.0,6,Retail
46090,34567.5,10,Retail
7132,5349.0,4,Retail
3131,2348.25,1,Retail
13986,10489.5,7,Retail
24324,18243.0,6,Retail
27783,20837.25,9,Retail
13616,10212.0,8,Retail
28140,21105.0,6,Retail
30168,22626.0,8,Retail
38470,28852.5,10,Retail
13160,9870.0,8,Retail
18400,13800.0,4,Retail
12198,9148.5,3,Retail
19410,14557.5,5,Retail
4068,3051.0,6,Retail
2412,1809.0,1,Retail
14880,11160.0,10,Retail
7005,5253.75,3,Retail
38860,29145.0,10,Retail
9802,7351.5,2,Retail
18470,13852.5,5,Retail
4864,3648.0,2,Retail
2479,1859.25,1,Retail
3616,2712.0,1,Retail
5764,4323.0,2,Retail
9900,7425.0,9,Retail
3604,2703.0,2,Retail
810,607.5,2,Retail
7206,5404.5,2,Retail
2078,1558.5,2,Retail
28540,21405.0,10,Retail
15880,11910.0,5,Retail
25320,18990.0,8,Retail
27272,20454.0,8,Retail
7904,5928.0,4,Retail
13809,10356.75,3,Retail
11826,8869.5,6,Retail
546,409.5,3,Retail
9854,7390.5,2,Retail
12096,9072.0,9,Retail
6140,4605.0,2,Retail
1095,821.25,3,Retail
22840,17130.0,10,Retail
5510,4132.5,2,Retail
21920,16440.0,8,Retail
9149,6861.75,7,Retail
23541,17655.75,7,Retail
16410,12307.5,6,Retail
4566,3424.5,2,Retail
4193,3144.75,1,Retail
14778,11083.5,3,Retail
47830,35872.5,10,Retail
36024,27018.0,8,Retail
22816,17112.0,8,Retail
14740,11055.0,4,Retail
8776,6582.0,8,Retail
12712,9534.0,8,Retail
9045,6783.75,3,Retail
4464,3348.0,2,Retail
4704,3528.0,4,Retail
1196,897.0,2,Retail
5841,4380.75,3,Retail
12088,9066.0,8,Retail
21360,16020.0,8,Retail
12741,9555.75,3,Retail
13242,9931.5,3,Retail
19264,14448.0,7,Retail
30384,22788.0,9,Retail
23985,17988.75,5,Retail
3934,2950.5,7,Retail
21320,15990.0,10,Retail
3466,2599.5,2,Retail
7120,5340.0,4,Retail
9114,6835.5,2,Retail
9205,6903.75,7,Retail
8608,6456.0,8,Retail
16793,12594.75,7,Retail
31269,23451.75,7,Retail
42590,31942.5,10,Retail
6965,5223.75,7,Retail
606,454.5,3,Retail
3940,2955.0,10,Retail
1310,982.5,1,Retail
6252,4689.0,4,Retail
15282,11461.5,9,Retail
47190,35392.5,10,Retail
10112,7584.0,4,Retail
43641,32730.75,9,Retail
9952,7464.0,4,Retail
777,582.75,3,Retail
4870,3652.5,2,Retail
10872,8154.0,3,Retail
7280,5460.0,8,Retail
15669,11751.75,9,Retail
18494,13870.5,7,Retail
1348,1011.0,2,Retail
40149,30111.75,9,Retail
8482,6361.5,2,Retail
14770,11077.5,7,Retail
3430,2572.5,10,Retail
21392,16044.0,8,Retail
46610,34957.5,10,Retail
10344,7758.0,6,Retail
32490,24367.5,10,Retail
546,409.5,6,Retail
35316,26487.0,9,Retail
21924,16443.0,9,Retail
28320,21240.0,8,Retail
22640,16980.0,5,Retail
3058,2293.5,2,Retail
24808,18606.0,7,Retail
23035,17276.25,5,Retail
11576,8682.0,4,Retail
6621,4965.75,3,Retail
23720,17790.0,8,Retail
11676,8757.0,7,Retail
327,245.25,1,Retail
1596,1197.0,7,Retail
2112,1584.0,8,Retail
9504,7128.0,3,Retail
3069,2301.75,9,Retail
256,192.0,4,Retail
31710,23782.5,10,Retail
30360,22770.0,10,Retail
18316,13737.0,4,Retail
18151,13613.25,7,Retail
19784,14838.0,4,Retail
9821,7365.75,7,Retail
906,679.5,3,Retail
32368,24276.0,8,Retail
5072,3804.0,4,Retail
8118,6088.5,6,Retail
29976,22482.0,6,Retail
4430,3322.5,2,Retail
19710,14782.5,5,Retail
6650,4987.5,10,Retail
17185,12888.75,5,Retail
9560,7170.0,8,Retail
186,139.5,3,Retail
43780,32835.0,10,Retail
23688,17766.0,9,Retail
21210,15907.5,10,Retail
9452,7089.0,2,Retail
12936,9702.0,6,Retail
37890,28417.5,9,Retail
17335,13001.25,5,Retail
19135,14351.25,5,Retail
3670,2752.5,10,Retail
2176,1632.0,8,Retail
687,515.25,1,Retail
22554,16915.5,6,Retail
33852,25389.0,7,Retail
2604,1953.0,1,Retail
9336,7002.0,6,Retail
10060,7545.0,5,Retail
5330,3997.5,2,Retail
8148,6111.0,3,Retail
22552,16914.0,8,Retail
6201,4650.75,9,Retail
16056,12042.0,4,Retail
4468,3351.0,4,Retail
5928,4446.0,2,Retail
4984,3738.0,2,Retail
7638,5728.5,2,Retail
8310,6232.5,6,Retail
1534,1150.5,1,Retail
34136,25602.0,8,Retail
23274,17455.5,9,Retail
30750,23062.5,10,Retail
138,103.5,1,Retail
14828,11121.0,4,Retail
5256,3942.0,6,Retail
8144,6108.0,8,Retail
9158,6868.5,2,Retail
15440,11580.0,8,Retail
35325,26493.75,9,Retail
5560,4170.0,10,Retail
3080,2310.0,2,Retail
3912,2934.0,8,Retail
22407,16805.25,7,Retail
15722,11791.5,7,Retail
13134,9850.5,6,Retail
7858,5893.5,2,Retail
34450,25837.5,10,Retail
3180,2385.0,4,Retail
42840,32130.0,9,Retail
11571,8678.25,3,Retail
7212,5409.0,2,Retail
6640,4980.0,8,Retail
4311,3233.25,9,Retail
10240,7680.0,5,Retail
252,189.0,1,Retail
35520,26640.0,8,Retail
23352,17514.0,6,Retail
9184,6888.0,4,Retail
38040,28530.0,10,Retail
27752,20814.0,8,Retail
23400,17550.0,5,Retail
23658,17743.5,6,Retail
41000,30750.0,10,Retail
4554,3415.5,9,Retail
7685,5763.75,5,Retail
17724,13293.0,6,Retail
2064,1548.0,2,Retail
6650,4987.5,7,Retail
47880,35910.0,10,Retail
21135,15851.25,5,Retail
24910,18682.5,5,Retail
2577,1932.75,1,Retail
10803,8102.25,3,Retail
1390,1042.5,2,Retail
11187,8390.25,3,Retail
23058,17293.5,9,Retail
2410,1807.5,5,Retail
21413,16059.75,7,Retail
682,511.5,2,Retail
21048,15786.0,6,Retail
11410,8557.5,7,Retail
27336,20502.0,8,Retail
12200,9150.0,4,Retail
2562,1921.5,2,Retail
7482,5611.5,2,Retail
1228,921.0,2,Retail
432,324.0,6,Retail
2436,1827.0,3,Retail
444,333.0,6,Retail
23985,17988.75,5,Retail
24375,18281.25,5,Retail
13380,10035.0,4,Retail
27770,20827.5,10,Retail
6921,5190.75,9,Retail
6850,5137.5,2,Retail
14890,11167.5,5,Retail
4986,3739.5,2,Retail
26154,19615.5,6,Retail
10914,8185.5,6,Retail
23250,17437.5,6,Retail
6164,4623.0,2,Retail
11032,8274.0,7,Retail
892,669.0,2,Retail
3552,2664.0,3,Retail
3374,2530.5,7,Retail
5380,4035.0,5,Retail
3280,2460.0,10,Retail
10626,7969.5,7,Retail
5369,4026.75,7,Retail
4044,3033.0,4,Retail
2820,2115.0,6,Retail
3246,2434.5,2,Retail
7570,5677.5,2,Retail
2663,1997.25,1,Retail
4264,3198.0,1,Retail
17665,13248.75,5,Retail
20352,15264.0,6,Retail
9870,7402.5,3,Retail
831,623.25,1,Retail
3992,2994.0,8,Retail
1468,1101.0,1,Retail
2709,2031.75,9,Retail
13475,10106.25,5,Retail
16980,12735.0,5,Retail
8876,6657.0,4,Retail
8911,6683.25,7,Retail
21150,15862.5,5,Retail
8678,6508.5,2,Retail
1566,1174.5,6,Retail
4191,3143.25,3,Retail
18730,14047.5,5,Retail
4795,3596.25,1,Retail
15896,11922.0,4,Retail
7104,5328.0,8,Retail
40160,30120.0,10,Retail
13902,10426.5,3,Retail
9000,6750.0,5,Retail
24704,18528.0,8,Retail
1390,1042.5,5,Retail
1234,925.5,2,Retail
15815,11861.25,5,Retail
9472,7104.0,8,Retail
14364,10773.0,6,Retail
6842,5131.5,2,Retail
7924,5943.0,7,Retail
13914,10435.5,3,Retail
4467,3350.25,1,Retail
13968,10476.0,6,Retail
4238,3178.5,2,Retail
13490,10117.5,10,Retail
11536,8652.0,7,Retail
4668,3501.0,6,Retail
1805,1353.75,1,Retail
5360,4020.0,8,Retail
22795,17096.25,5,Retail
13149,9861.75,3,Retail
2137,1602.75,1,Retail
20424,15318.0,8,Retail
3042,2281.5,3,Retail
44775,33581.25,9,Retail
3974,2980.5,1,Retail
30163,22622.25,7,Retail
1725,1293.75,5,Retail
4281,3210.75,3,Retail
5060,3795.0,5,Retail
11364,8523.0,3,Retail
30192,22644.0,8,Retail
10134,7600.5,6,Retail
20076,15057.0,7,Retail
27024,20268.0,8,Retail
3540,2655.0,4,Retail
35010,26257.5,10,Retail
1274,955.5,1,Retail
19990,14992.5,10,Retail
3597,2697.75,1,Retail
3364,2523.0,4,Retail
19808,14856.0,8,Retail
4372,3279.0,2,Retail
31448,23586.0,8,Retail
3660,2745.0,1,Retail
37143,27857.25,9,Retail
12435,9326.25,5,Retail
25650,19237.5,6,Retail
23290,17467.5,5,Retail
18048,13536.0,4,Retail
33744,25308.0,8,Retail
3042,2281.5,9,Retail
34024,25518.0,8,Retail
6352,4764.0,2,Retail
25914,19435.5,6,Retail
11562,8671.5,6,Retail
20888,15666.0,7,Retail
1854,1390.5,1,Retail
1700,1275.0,4,Retail
4896,3672.0,3,Retail
12306,9229.5,3,Retail
7005,5253.75,3,Retail
2193,1644.75,3,Retail
6501,4875.75,3,Retail
27360,20520.0,6,Retail
14436,10827.0,3,Retail
12200,9150.0,4,Retail
24160,18120.0,5,Retail
32730,24547.5,10,Retail
38187,28640.25,9,Retail
786,589.5,6,Retail
9954,7465.5,9,Retail
22136,16602.0,8,Retail
465,348.75,1,Retail
2968,2226.0,4,Retail
4530,3397.5,10,Retail
6232,4674.0,8,Retail
15108,11331.0,4,Retail
8052,6039.0,6,Retail
22570,16927.5,5,Retail
26824,20118.0,8,Retail
22760,17070.0,8,Retail
10116,7587.0,3,Retail
9678,7258.5,2,Retail
2590,1942.5,10,Retail
30780,23085.0,10,Retail
28742,21556.5,7,Retail
11397,8547.75,3,Retail
21344,16008.0,8,Retail
3740,2805.0,2,Retail
7931,5948.25,7,Retail
4011,3008.25,1,Retail
12656,9492.0,8,Retail
2527,1895.25,1,Retail
16680,12510.0,10,Retail
15920,11940.0,5,Retail
5864,4398.0,4,Retail
13088,9816.0,8,Retail
26784,20088.0,8,Retail
645,483.75,5,Retail
9708,7281.0,6,Retail
17244,12933.0,6,Retail
29088,21816.0,8,Retail
17920,13440.0,8,Retail
32296,24222.0,8,Retail
6690,5017.5,10,Retail
35037,26277.75,9,Retail
4856,3642.0,1,Retail
12954,9715.5,3,Retail
15420,11565.0,5,Retail
5476,4107.0,4,Retail
4818,3613.5,2,Retail
40640,30480.0,10,Retail
7040,5280.0,8,Retail
2347,1760.25,1,Retail
9195,6896.25,3,Retail
4538,3403.5,2,Retail
29704,22278.0,8,Retail
1911,1433.25,3,Retail
595,446.25,5,Retail
14567,10925.25,7,Retail
8584,6438.0,2,Retail
13968,10476.0,6,Retail
17380,13035.0,5,Retail
7920,5940.0,9,Retail
24864,18648.0,8,Retail
17430,13072.5,5,Retail
14046,10534.5,6,Retail
3984,2988.0,4,Retail
9544,7158.0,2,Retail
9555,7166.25,3,Retail
27256,20442.0,8,Retail
5025,3768.75,3,Retail
32768,24576.0,8,Retail
14290,10717.5,10,Retail
32496,24372.0,8,Retail
20514,15385.5,6,Retail
4800,3600.0,6,Retail
12060,9045.0,9,Retail
11538,8653.5,9,Retail
8644,6483.0,4,Retail
17700,13275.0,6,Retail
8994,6745.5,3,Retail
1238,928.5,1,Retail
1521,1140.75,3,Retail
22116,16587.0,6,Retail
10236,7677.0,3,Retail
10446,7834.5,3,Retail
11334,8500.5,3,Retail
1745,1308.75,1,Retail
24792,18594.0,8,Retail
864,648.0,9,Retail
2810,2107.5,5,Retail
20856,15642.0,8,Retail
9605,7203.75,5,Retail
8344,6258.0,8,Retail
5568,4176.0,4,Retail
750,562.5,5,Retail
13490,10117.5,10,Retail
37816,28362.0,8,Retail
27216,20412.0,6,Retail
15470,11602.5,7,Retail
26510,19882.5,10,Retail
1170,877.5,5,Retail
11241,8430.75,9,Retail
12717,9537.75,9,Retail
3701,2775.75,1,Retail
9415,7061.25,5,Retail
28104,21078.0,6,Retail
21504,16128.0,6,Retail
27419,20564.25,7,Retail
4187,3140.25,1,Retail
440,330.0,8,Retail
35224,26418.0,8,Retail
14624,10968.0,8,Retail
18600,13950.0,10,Retail
4064,3048.0,8,Retail
23180,17385.0,5,Retail
4688,3516.0,1,Retail
9394,7045.5,2,Retail
28343,21257.25,7,Retail
4889,3666.75,1,Retail
28503,21377.25,9,Retail
21105,15828.75,5,Retail
3824,2868.0,8,Retail
14760,11070.0,6,Retail
19251,14438.25,9,Retail
32643,24482.25,9,Retail
3530,2647.5,2,Retail
28656,21492.0,6,Retail
34202,25651.5,7,Retail
1448,1086.0,8,Retail
1833,1374.75,1,Retail
333,249.75,3,Retail
14350,10762.5,10,Retail
10383,7787.25,3,Retail
34460,25845.0,10,Retail
3360,2520.0,3,Retail
4232,3174.0,8,Retail
2054,1540.5,1,Retail
616,462.0,4,Retail
18596,13947.0,4,Retail
21696,16272.0,8,Retail
30989,23241.75,7,Retail
11800,8850.0,4,Retail
4342,3256.5,2,Retail
9432,7074.0,2,Retail
30267,22700.25,9,Retail
12740,9555.0,4,Retail
36144,27108.0,9,Retail
29078,21808.5,7,Retail
39636,29727.0,9,Retail
3500,2625.0,1,Retail
5184,3888.0,4,Retail
28520,21390.0,10,Retail
22928,17196.0,8,Retail
8751,6563.25,3,Retail
8995,6746.25,5,Retail
17500,13125.0,5,Retail
11865,8898.75,5,Retail
24696,18522.0,7,Retail
1215,911.25,5,Retail
4310,3232.5,1,Retail
25920,19440.0,8,Retail
7398,5548.5,6,Retail
4356,3267.0,2,Retail
3903,2927.25,3,Retail
14487,10865.25,3,Retail
6867,5150.25,3,Retail
34144,25608.0,8,Retail
4698,3523.5,1,Retail
6080,4560.0,10,Retail
11438,8578.5,7,Retail
9092,6819.0,4,Retail
6308,4731.0,2,Retail
6482,4861.5,2,Retail
2670,2002.5,6,Retail
115,86.25,1,Retail
4909,3681.75,1,Retail
18480,13860.0,5,Retail
986,739.5,1,Retail
1089,816.75,3,Retail
30528,22896.0,8,Retail
463,347.25,1,Retail
11076,8307.0,6,Retail
740,555.0,4,Retail
5704,4278.0,4,Retail
12261,9195.75,3,Retail
12945,9708.75,3,Retail
5546,4159.5,2,Retail
42040,31530.0,10,Retail
18328,13746.0,4,Retail
44415,33311.25,9,Retail
4800,3600.0,6,Retail
16716,12537.0,6,Retail
2860,2145.0,5,Retail
8820,6615.0,6,Retail
17437,13077.75,7,Retail
17410,13057.5,5,Retail
13059,9794.25,3,Retail
14000,10500.0,8,Retail
3900,2925.0,10,Retail
23165,17373.75,5,Retail
4242,3181.5,2,Retail
10968,8226.0,3,Retail
3069,2301.75,3,Retail
25398,19048.5,9,Retail
20065,15048.75,5,Retail
3000,2250.0,5,Retail
7140,5355.0,4,Retail
23085,17313.75,5,Retail
6606,4954.5,6,Retail
21924,16443.0,6,Retail
30023,22517.25,7,Retail
24954,18715.5,6,Retail
15784,11838.0,4,Retail
12968,9726.0,8,Retail
13736,10302.0,8,Retail
4698,3523.5,2,Retail
20616,15462.0,8,Retail
18015,13511.25,5,Retail
36450,27337.5,10,Retail
4264,3198.0,1,Retail
30898,23173.5,7,Retail
16048,12036.0,4,Retail
6597,4947.75,9,Retail
6139,4604.25,7,Retail
26124,19593.0,7,Retail
6408,4806.0,3,Retail
20508,15381.0,6,Retail
3694,2770.5,1,Retail
6300,4725.0,5,Retail
17548,13161.0,4,Retail
4804,3603.0,1,Retail
11619,8714.25,9,Retail
8838,6628.5,6,Retail
402,301.5,2,Retail
8268,6201.0,3,Retail
36130,27097.5,10,Retail
21300,15975.0,6,Retail
29350,22012.5,10,Retail
3360,2520.0,10,Retail
2830,2122.5,1,Retail
25800,19350.0,10,Retail
2050,1537.5,5,Retail
14968,11226.0,4,Retail
16758,12568.5,9,Retail
12290,9217.5,5,Retail
28212,21159.0,6,Retail
7432,5574.0,4,Retail
3486,2614.5,6,Retail
2247,1685.25,1,Retail
11914,8935.5,7,Retail
11925,8943.75,5,Retail
3136,2352.0,4,Retail
26142,19606.5,6,Retail
3180,2385.0,3,Retail
12152,9114.0,7,Retail
4858,3643.5,7,Retail
1112,834.0,2,Retail
13338,10003.5,6,Retail
7668,5751.0,4,Retail
7090,5317.5,10,Retail
14391,10793.25,3,Retail
92,69.0,1,Retail
3741,2805.75,1,Retail
2694,2020.5,3,Retail
38690,29017.5,10,Retail
981,735.75,9,Retail
2325,1743.75,3,Retail
3366,2524.5,9,Retail
2288,1716.0,8,Retail
40600,30450.0,10,Retail
3217,2412.75,1,Retail
1542,1156.5,1,Retail
4582,3436.5,1,Retail
3177,2382.75,1,Retail
14750,11062.5,10,Retail
12345,9258.75,5,Retail
10616,7962.0,4,Retail
16430,12322.5,10,Retail
2104,1578.0,4,Retail
12978,9733.5,9,Retail
3768,2826.0,1,Retail
14823,11117.25,3,Retail
17610,13207.5,10,Retail
6918,5188.5,3,Retail
28399,21299.25,7,Retail
16244,12183.0,4,Retail
22902,17176.5,6,Retail
21570,16177.5,6,Retail
9595,7196.25,5,Retail
3156,2367.0,4,Retail
1158,868.5,1,Retail
35144,26358.0,8,Retail
8390,6292.5,5,Retail
42912,32184.0,9,Retail
34880,26160.0,8,Retail
37280,27960.0,10,Retail
2333,1749.75,1,Retail
2735,2051.25,1,Retail
28881,21660.75,9,Retail
12261,9195.75,3,Retail
801,600.75,3,Retail
1100,825.0,5,Retail
5817,4362.75,3,Retail
7736,5802.0,8,Retail
11340,8505.0,9,Retail
5619,4214.25,3,Retail
39392,29544.0,8,Retail
9740,7305.0,2,Retail
8004,6003.0,4,Retail
12432,9324.0,6,Retail
22020,16515.0,6,Retail
13140,9855.0,5,Retail
40536,30402.0,9,Retail
20040,15030.0,6,Retail
30247,22685.25,7,Retail
23996,17997.0,7,Retail
26280,19710.0,6,Retail
14785,11088.75,5,Retail
9289,6966.75,7,Retail
23874,17905.5,6,Retail
13905,10428.75,9,Retail
6160,4620.0,7,Retail
7268,5451.0,4,Retail
26703,20027.25,9,Retail
9204,6903.0,6,Retail
4488,3366.0,3,Retail
10155,7616.25,3,Retail
8388,6291.0,4,Retail
4560,3420.0,1,Retail
23065,17298.75,5,Retail
34912,26184.0,8,Retail
8490,6367.5,10,Retail
12216,9162.0,8,Retail
4538,3403.5,1,Retail
4664,3498.0,8,Retail
17428,13071.0,4,Retail
9040,6780.0,5,Retail
2997,2247.75,9,Retail
1263,947.25,1,Retail
24490,18367.5,10,Retail
20496,15372.0,8,Retail
19360,14520.0,4,Retail
37116,27837.0,9,Retail
14856,11142.0,4,Retail
420,315.0,1,Retail
31968,23976.0,9,Retail
19904,14928.0,8,Retail
11960,8970.0,8,Retail
3404,2553.0,2,Retail
44470,33352.5,10,Retail
37472,28104.0,8,Retail
9266,6949.5,2,Retail
3454,2590.5,1,Retail
4849,3636.75,1,Retail
10888,8166.0,8,Retail
4876,3657.0,1,Retail
8800,6600.0,2,Retail
39208,29406.0,8,Retail
12656,9492.0,8,Retail
17658,13243.5,6,Retail
3324,2493.0,4,Retail
8170,6127.5,5,Retail
5508,4131.0,4,Retail
7206,5404.5,3,Retail
14628,10971.0,6,Retail
47860,35895.0,10,Retail
15276,11457.0,6,Retail
2523,1892.25,3,Retail
6345,4758.75,3,Retail
1932,1449.0,1,Retail
1074,805.5,2,Retail
6606,4954.5,6,Retail
16646,12484.5,7,Retail
21516,16137.0,6,Retail
21536,16152.0,8,Retail
8648,6486.0,2,Retail
31024,23268.0,7,Retail
19630,14722.5,5,Retail
14742,11056.5,6,Retail
36873,27654.75,9,Retail
14630,10972.5,10,Retail
20448,15336.0,8,Retail
889,666.75,7,Retail
2775,2081.25,5,Retail
1242,931.5,2,Retail
33957,25467.75,7,Retail
23790,17842.5,5,Retail
5085,3813.75,3,Retail
6444,4833.0,6,Retail
1376,1032.0,1,Retail
11040,8280.0,6,Retail
28917,21687.75,9,Retail
2737,2052.75,1,Retail
12220,9165.0,10,Retail
13240,9930.0,4,Retail
23970,17977.5,6,Retail
15342,11506.5,6,Retail
19000,14250.0,4,Retail
9300,6975.0,4,Retail
22832,17124.0,8,Retail
16936,12702.0,4,Retail
20699,15524.25,7,Retail
6370,4777.5,7,Retail
27062,20296.5,7,Retail
41280,30960.0,10,Retail
19020,14265.0,6,Retail
29655,22241.25,9,Retail
39872,29904.0,8,Retail
27396,20547.0,6,Retail
1064,798.0,4,Retail
16280,12210.0,5,Retail
2601,1950.75,1,Retail
3978,2983.5,1,Retail
2760,2070.0,4,Retail
27350,20512.5,10,Retail
10165,7623.75,5,Retail
35480,26610.0,10,Retail
1344,1008.0,4,Retail
3830,2872.5,5,Retail
26054,19540.5,7,Retail
37170,27877.5,9,Retail
28881,21660.75,9,Retail
3968,2976.0,8,Retail
8168,6126.0,4,Retail
14364,10773.0,7,Retail
7740,5805.0,9,Retail
17885,13413.75,5,Retail
5976,4482.0,8,Retail
15606,11704.5,9,Retail
33615,25211.25,9,Retail
2376,1782.0,1,Retail
10584,7938.0,9,Retail
2214,1660.5,1,Retail
15276,11457.0,4,Retail
300,225.0,4,Retail
3248,2436.0,4,Retail
128,96.0,2,Retail
1425,1068.75,3,Retail
1339,1004.25,1,Retail
3740,2805.0,5,Retail
13272,9954.0,6,Retail
31256,23442.0,8,Retail
2931,2198.25,1,Retail
43060,32295.0,10,Retail
9327,6995.25,3,Retail
9815,7361.25,5,Retail
11322,8491.5,9,Retail
1080,810.0,8,Retail
14736,11052.0,8,Retail
1289,966.75,1,Retail
6993,5244.75,7,Retail
5931,4448.25,9,Retail
13360,10020.0,5,Retail
44658,33493.5,9,Retail
1608,1206.0,3,Retail
34464,25848.0,8,Retail
34762,26071.5,7,Retail
8094,6070.5,6,Retail
3688,2766.0,1,Retail
1425,1068.75,5,Retail
6213,4659.75,3,Retail
8118,6088.5,6,Retail
4526,3394.5,1,Retail
41355,31016.25,9,Retail
47460,35595.0,10,Retail
20510,15382.5,5,Retail
1683,1262.25,9,Retail
5382,4036.5,2,Retail
23380,17535.0,5,Retail
9768,7326.0,6,Retail
35667,26750.25,9,Retail
494,370.5,1,Retail
18832,14124.0,8,Retail
30312,22734.0,9,Retail
33300,24975.0,9,Retail
10014,7510.5,3,Retail
10820,8115.0,5,Retail
16424,12318.0,8,Retail
1536,1152.0,8,Retail
6230,4672.5,7,Retail
4646,3484.5,2,Retail
14325,10743.75,5,Retail
544,408.0,4,Retail
29322,21991.5,6,Retail
10648,7986.0,4,Retail
48270,36202.5,10,Retail
5352,4014.0,6,Retail
12724,9543.0,4,Retail
19790,14842.5,10,Retail
25866,19399.5,6,Retail
6423,4817.25,3,Retail
22104,16578.0,8,Retail
30650,22987.5,10,Retail
27552,20664.0,6,Retail
43056,32292.0,9,Retail
4417,3312.75,7,Retail
7858,5893.5,2,Retail
624,468.0,3,Retail
1671,1253.25,1,Retail
3571,2678.25,1,Retail
3653,2739.75,1,Retail
7929,5946.75,3,Retail
36072,27054.0,9,Retail
22880,17160.0,5,Retail
30891,23168.25,7,Retail
9170,6877.5,7,Retail
22670,17002.5,5,Retail
41030,30772.5,10,Retail
12016,9012.0,8,Retail
19383,14537.25,7,Retail
2420,1815.0,2,Retail
